t,th1,w1,th2,w2,l1,l2,l3,l4
14.4,-1.26519,3.02271,-24.4463,-3.209,9.16793,1.7255,1.93651,-12.8095
14.42,-1.20367,3.13093,-24.5145,-3.62052,9.25174,1.78084,1.79384,-12.8387
14.44,-1.13984,3.25606,-24.5915,-4.08398,9.34503,1.8261,1.66339,-12.8732
14.46,-1.07328,3.40369,-24.6783,-4.61055,9.44563,1.86842,1.54271,-12.9122
14.47,-1.03883,3.48802,-24.7259,-4.90223,9.55392,1.91122,1.43025,-12.9542
14.48,-1.00349,3.58062,-24.7764,-5.21595,9.61162,1.93278,1.37696,-12.9756
14.49,-0.967186,3.6825,-24.8303,-5.55435,9.67213,1.95392,1.32579,-12.9966
14.5,-0.929809,3.79468,-24.8876,-5.92009,9.73575,1.97392,1.27707,-13.0164
14.51,-0.891255,3.91806,-24.9488,-6.31555,9.80252,1.99174,1.23139,-13.0343
14.52,-0.851409,4.05319,-25.014,-6.74211,9.87205,2.00602,1.1897,-13.0488
14.53,-0.810153,4.19991,-25.0837,-7.19893,9.94317,2.01498,1.15353,-13.0585
14.54,-0.767377,4.35673,-25.1581,-7.68089,10.0134,2.01633,1.12534,-13.0612
14.55,-0.722997,4.51982,-25.2374,-8.17547,10.0782,2.00703,1.10907,-13.0539
14.555,-0.700193,4.60159,-25.2789,-8.42058,10.1299,1.98299,1.11118,-13.0334
14.56,-0.676983,4.68184,-25.3216,-8.65881,10.1474,1.9638,1.12221,-13.0171
14.565,-0.65338,4.75896,-25.3654,-8.88487,10.157,1.93875,1.14222,-12.9963
14.57,-0.629402,4.83105,-25.4104,-9.09259,10.1563,1.90701,1.17346,-12.9709
14.575,-0.605081,4.89602,-25.4563,-9.27515,10.1431,1.86792,1.21852,-12.9411
14.58,-0.580457,4.95175,-25.5031,-9.4255,10.1145,1.82156,1.27985,-12.9077
14.585,-0.555582,4.9962,-25.5505,-9.53702,10.068,1.7702,1.35844,-12.8722
14.59,-0.530517,5.02772,-25.5984,-9.60415,10.0011,1.72166,1.45046,-12.8366
14.595,-0.505329,5.04521,-25.6465,-9.62318,9.91166,1.69536,1.54083,-12.8039
14.6,-0.480089,5.04827,-25.6945,-9.59271,9.79833,1.72667,1.59825,-12.7773
14.605,-0.454869,5.03731,-25.7423,-9.51385,9.66095,1.85149,1.58947,-12.7592
14.61,-0.429737,5.01343,-25.7896,-9.39005,9.5012,2.07002,1.5141,-12.7511
14.615,-0.404754,4.97831,-25.8362,-9.22654,9.32373,2.3439,1.40588,-12.7525
14.62,-0.37997,4.93396,-25.8818,-9.02972,9.13789,2.62976,1.2976,-12.7616
14.625,-0.355426,4.88252,-25.9264,-8.80635,8.95951,2.89413,1.20503,-12.7757
14.63,-0.331153,4.8261,-25.9698,-8.56302,8.80967,3.11051,1.13173,-12.7921
14.635,-0.30717,4.76658,-26.012,-8.30572,8.70644,3.26116,1.07594,-12.8085
14.645,-0.260114,4.64452,-26.0924,-7.76868,8.65319,3.34519,1.03437,-12.8235
14.655,-0.214268,4.52599,-26.1674,-7.22509,8.64203,3.3798,0.981304,-12.8455
14.665,-0.169564,4.4166,-26.2369,-6.69198,8.66511,3.3466,0.952767,-12.8555
14.675,-0.125896,4.31911,-26.3013,-6.17728,8.67845,3.30501,0.937013,-12.8547
14.685,-0.0831388,4.23442,-26.3606,-5.68336,8.67953,3.26772,0.927658,-12.8459
14.695,-0.0411649,4.16243,-26.415,-5.20947,8.67521,3.23422,0.921482,-12.8317
14.705,0.000149926,4.10246,-26.4648,-4.75342,8.6721,3.20167,0.917098,-12.8147
14.715,0.0409214,4.05361,-26.5101,-4.31247,8.67477,3.16759,0.914171,-12.7972
14.725,0.0812557,4.01484,-26.5511,-3.88382,8.68585,3.13031,0.912941,-12.7808
14.745,0.160984,3.96338,-26.6204,-3.05361,8.70649,3.08892,0.913893,-12.7671
14.765,0.239977,3.93993,-26.6734,-2.247,8.77652,2.99256,0.924248,-12.7508
14.785,0.318717,3.93675,-26.7104,-1.45485,8.88049,2.87864,0.94731,-12.7513
14.805,0.397534,3.94657,-26.7317,-0.673956,9.01068,2.74971,0.981695,-12.7668
14.815,0.437037,3.95419,-26.7365,-0.28804,9.15846,2.61013,1.02342,-12.7929
14.825,0.47662,3.96253,-26.7374,0.0942634,9.23628,2.53814,1.04552,-12.8086
14.835,0.516287,3.97085,-26.7346,0.472332,9.31537,2.4658,1.06763,-12.8253
14.845,0.556035,3.97842,-26.728,0.845465,9.3948,2.39395,1.08924,-12.8428
14.855,0.595851,3.98458,-26.7177,1.21292,9.47374,2.32345,1.10987,-12.8609
14.865,0.63572,3.98873,-26.7038,1.57397,9.55145,2.25511,1.12913,-12.8793
14.875,0.675617,3.99032,-26.6863,1.9279,9.62731,2.18966,1.14672,-12.898
14.885,0.715516,3.98883,-26.6652,2.27404,9.70078,2.12775,1.1624,-12.9171
14.895,0.755382,3.98383,-26.6408,2.6118,9.77142,2.06994,1.17604,-12.9366
14.905,0.795179,3.97491,-26.613,2.94062,9.83889,2.01664,1.18757,-12.9564
14.915,0.834866,3.96172,-26.582,3.26001,9.90291,1.96821,1.19701,-12.9769
14.925,0.874398,3.94392,-26.5479,3.56953,9.96329,1.92485,1.20445,-12.998
14.935,0.913728,3.92122,-26.5107,3.86878,10.0199,1.88669,1.21001,-13.0199
14.945,0.952805,3.89336,-26.4705,4.15738,10.0726,1.8538,1.21386,-13.0428
14.955,0.991577,3.86009,-26.4276,4.43499,10.1214,1.82615,1.21616,-13.0666
14.975,1.06798,3.77646,-26.3336,4.95586,10.1663,1.80369,1.21705,-13.0916
14.995,1.14248,3.66884,-26.2296,5.42886,10.2447,1.77396,1.21496,-13.1449
15.015,1.21457,3.53616,-26.1167,5.85181,10.309,1.76377,1.20757,-13.2027
15.035,1.28375,3.37794,-25.9959,6.22328,10.3612,1.77199,1.19372,-13.2642
15.055,1.34952,3.19445,-25.8682,6.54314,10.4047,1.79684,1.17152,-13.3283
15.075,1.41137,2.98679,-25.7345,6.81301,10.4436,1.83522,1.13929,-13.3935
15.095,1.46884,2.75696,-25.5959,7.03667,10.4827,1.88236,1.0965,-13.458
15.115,1.52152,2.50767,-25.4533,7.22013,10.527,1.93212,1.04425,-13.5203
15.135,1.56904,2.24211,-25.3074,7.37146,10.5808,1.97803,0.984998,-13.579
15.155,1.61112,1.96366,-25.1586,7.50046,10.647,2.01457,0.921861,-13.6329
15.175,1.64752,1.67554,-25.0074,7.61819,10.7272,2.03787,0.857875,-13.681
15.195,1.67809,1.38056,-24.8539,7.73654,10.822,2.04591,0.795532,-13.7221
15.215,1.70271,1.08098,-24.6979,7.86775,10.9306,2.03823,0.736618,-13.7551
15.235,1.72131,0.778645,-24.539,8.02379,11.0513,2.01554,0.682266,-13.7784
15.245,1.72834,0.626973,-24.4583,8.1145,11.1809,1.97948,0.633104,-13.7896
15.255,1.73385,0.475319,-24.3767,8.21512,11.2472,1.95714,0.610572,-13.7895
15.265,1.73785,0.324062,-24.294,8.32626,11.3132,1.93238,0.589438,-13.7845
15.275,1.74034,0.173755,-24.2101,8.44798,11.3772,1.90558,0.56972,-13.7737
15.285,1.74133,0.0252159,-24.125,8.5795,11.4371,1.87718,0.551447,-13.7557
15.295,1.74085,-0.120368,-24.0385,8.71883,11.4904,1.84766,0.534677,-13.7289
15.305,1.73894,-0.261319,-23.9506,8.86246,11.5333,1.81756,0.519538,-13.6912
15.315,1.73565,-0.395371,-23.8613,9.00495,11.5613,1.78754,0.506323,-13.6398
15.325,1.73106,-0.519649,-23.7705,9.13885,11.5685,1.75848,0.495712,-13.5722
15.335,1.7253,-0.630786,-23.6785,9.25498,11.548,1.7317,0.489269,-13.4859
15.345,1.7185,-0.725253,-23.5855,9.34335,11.4917,1.70963,0.490577,-13.3811
15.355,1.71086,-0.799908,-23.4918,9.39481,11.3911,1.69734,0.507364,-13.2642
15.365,1.70258,-0.852648,-23.3978,9.40307,11.2391,1.7063,0.553396,-13.1552
15.375,1.69388,-0.882931,-23.3039,9.36627,11.0334,1.76016,0.641377,-13.0894
15.385,1.68499,-0.891943,-23.2106,9.28757,10.7878,1.89092,0.755505,-13.0972
15.395,1.6761,-0.882319,-23.1182,9.17431,10.5551,2.08906,0.845474,-13.1708
15.405,1.66739,-0.857549,-23.0272,9.03627,10.4274,2.25315,0.88607,-13.2742
15.415,1.65899,-0.821328,-22.9376,8.88371,10.4327,2.30944,0.894718,-13.3771
15.425,1.65099,-0.777056,-22.8495,8.72594,10.4982,2.2979,0.8926,-13.4653
15.435,1.64347,-0.727552,-22.763,8.57051,10.5636,2.26693,0.889891,-13.5354
15.445,1.63645,-0.674977,-22.6781,8.42304,10.6126,2.23229,0.88981,-13.5879
15.455,1.62997,-0.620873,-22.5945,8.28741,10.6484,2.19397,0.892853,-13.6253
15.465,1.62404,-0.566272,-22.5123,8.16611,10.6788,2.1479,0.898667,-13.65
15.475,1.61865,-0.511808,-22.4312,8.06063,10.7113,2.0904,0.9067,-13.6642
15.495,1.60949,-0.404445,-22.2717,7.89967,10.7503,2.01964,0.916402,-13.6697
15.515,1.60245,-0.299386,-22.1147,7.80622,10.8541,1.84131,0.938756,-13.6603
15.535,1.5975,-0.195606,-21.959,7.77932,10.9852,1.63167,0.961546,-13.6299
15.555,1.59463,-0.0914935,-21.8031,7.81766,11.1292,1.41568,0.979612,-13.584
15.575,1.59386,0.0145162,-21.6459,7.92025,11.2752,1.215,0.985726,-13.5265
15.585,1.59427,0.0685718,-21.5663,7.99532,11.4167,1.04872,0.970754,-13.4616
15.595,1.59523,0.123373,-21.4859,8.08591,11.4842,0.983962,0.952777,-13.4282
15.605,1.59674,0.178817,-21.4045,8.19158,11.5486,0.933834,0.927271,-13.3952
15.615,1.59881,0.234645,-21.322,8.31159,11.609,0.899399,0.894845,-13.3637
15.625,1.60143,0.290391,-21.2382,8.44473,11.6643,0.880981,0.857107,-13.3349
15.635,1.60461,0.345321,-21.1531,8.58921,11.7131,0.878197,0.816568,-13.3098
15.645,1.60833,0.398366,-21.0664,8.74239,11.7534,0.890205,0.776319,-13.2895
15.665,1.61728,0.492485,-20.8884,9.05907,11.7828,0.916082,0.739578,-13.2743
15.675,1.62239,0.529274,-20.7971,9.21161,11.7957,1.00811,0.687718,-13.2598
15.685,1.62783,0.555667,-20.7042,9.351,11.7708,1.07617,0.676624,-13.2603
15.695,1.63346,0.568677,-20.6101,9.46928,11.718,1.16282,0.676907,-13.2661
15.705,1.63915,0.565373,-20.5149,9.5585,11.6309,1.27349,0.688535,-13.2776
15.715,1.64471,0.54325,-20.4191,9.61177,11.5034,1.41539,0.71002,-13.2958
15.725,1.64994,0.500627,-20.3228,9.62436,11.3308,1.59546,0.73791,-13.3207
15.735,1.65465,0.436954,-20.2267,9.59464,11.1163,1.81337,0.766937,-13.3508
15.745,1.65862,0.352944,-20.1311,9.52445,10.889,2.04239,0.791252,-13.3826
15.755,1.66165,0.250455,-20.0363,9.41885,10.728,2.20378,0.806183,-13.4117
15.765,1.66357,0.132187,-19.9428,9.28527,10.7099,2.21931,0.809235,-13.4333
15.775,1.66425,0.00126998,-19.8507,9.13245,10.7924,2.12958,0.799804,-13.4438
15.785,1.66357,-0.139133,-19.7602,8.96932,10.888,2.02057,0.77821,-13.4407
15.795,1.66144,-0.28614,-19.6713,8.8042,10.957,1.93197,0.744858,-13.4227
15.805,1.65783,-0.437335,-19.5841,8.64434,10.9932,1.87117,0.699845,-13.3897
15.815,1.65269,-0.59085,-19.4984,8.4957,11.0016,1.83499,0.642937,-13.3421
15.825,1.64601,-0.74536,-19.4141,8.36307,10.991,1.81743,0.573804,-13.2809
15.835,1.63778,-0.900042,-19.3311,8.25018,10.9713,1.81129,0.4925,-13.2081
15.845,1.62801,-1.0545,-19.249,8.16002,10.9539,1.80828,0.4003,-13.1269
15.855,1.61669,-1.20869,-19.1678,8.09497,10.9504,1.79949,0.301002,-13.0433
15.865,1.60384,-1.36288,-19.087,8.05711,10.9708,1.77735,0.20253,-12.967
15.875,1.58943,-1.51756,-19.0065,8.04838,11.0206,1.73837,0.117573,-12.9119
15.895,1.55596,-1.83141,-18.845,8.1262,11.099,1.68456,0.0606159,-12.8934
15.905,1.53684,-1.99244,-18.7633,8.21711,11.3166,1.55724,0.0538351,-12.987
15.915,1.5161,-2.15765,-18.6805,8.34595,11.4416,1.49591,0.0889448,-13.0811
15.925,1.49367,-2.32815,-18.5963,8.51536,11.57,1.44105,0.132678,-13.1866
15.935,1.46951,-2.50501,-18.5101,8.72782,11.6976,1.39395,0.175861,-13.2911
15.945,1.44355,-2.68895,-18.4216,8.98512,11.8207,1.35471,0.21362,-13.3859
15.955,1.41571,-2.88005,-18.3302,9.28724,11.935,1.32285,0.244003,-13.4641
15.965,1.38593,-3.07712,-18.2357,9.63042,12.0343,1.29773,0.266565,-13.5188
15.975,1.35416,-3.27673,-18.1375,10.0042,12.1092,1.27878,0.281394,-13.5411
15.985,1.32041,-3.47203,-18.0356,10.3875,12.1441,1.26581,0.288478,-13.5173
15.99,1.30281,-3.56471,-17.9832,10.5722,12.1137,1.25921,0.287348,-13.4254
15.995,1.28477,-3.65173,-17.9299,10.745,12.0616,1.25873,0.283564,-13.3434
16,1.26631,-3.73101,-17.8757,10.8992,11.9749,1.26061,0.278111,-13.2293
16.005,1.24747,-3.80042,-17.8209,11.028,11.8428,1.26541,0.273361,-13.0763
16.01,1.22832,-3.85793,-17.7655,11.1248,11.6513,1.2736,0.278843,-12.881
16.015,1.20892,-3.9018,-17.7097,11.1841,11.3873,1.28303,0.329726,-12.6644
16.02,1.18933,-3.93089,-17.6538,11.2019,11.0835,1.27281,0.51502,-12.5277
16.025,1.16963,-3.94472,-17.5978,11.1765,10.9762,1.18857,0.79397,-12.6127
16.03,1.14991,-3.94363,-17.5421,11.1088,11.2255,1.13063,0.836508,-12.85
16.035,1.13022,-3.92868,-17.4868,11.0018,11.5371,1.14016,0.752503,-13.096
16.04,1.11064,-3.90154,-17.4321,10.8604,11.7812,1.15902,0.68186,-13.3023
16.045,1.09122,-3.86421,-17.3782,10.6907,11.9564,1.17555,0.635192,-13.4657
16.05,1.07201,-3.81888,-17.3252,10.4993,12.0775,1.18987,0.604695,-13.5926
16.055,1.05304,-3.76765,-17.2732,10.2923,12.1572,1.20305,0.584404,-13.6898
16.06,1.03434,-3.71247,-17.2223,10.0757,12.2051,1.21585,0.570741,-13.7633
16.07,0.997794,-3.59665,-17.1238,9.63177,12.2284,1.22878,0.561577,-13.8178
16.08,0.962407,-3.48135,-17.0297,9.19575,12.2218,1.25619,0.551981,-13.8839
16.09,0.928145,-3.37249,-16.9398,8.78335,12.1679,1.28682,0.549756,-13.91
16.1,0.894926,-3.27304,-16.8539,8.40149,12.0858,1.32145,0.552199,-13.9102
16.11,0.862649,-3.18422,-16.7716,8.05177,11.9869,1.36052,0.557895,-13.8939
16.12,0.831205,-3.10617,-16.6927,7.73291,11.8786,1.40431,0.56602,-13.8672
16.13,0.80049,-3.03853,-16.6169,7.44226,11.7654,1.45302,0.576049,-13.834
16.15,0.740846,-2.93205,-16.4733,6.93297,11.6499,1.50671,0.587612,-13.7973
16.17,0.682982,-2.85951,-16.3391,6.49933,11.4188,1.6288,0.614241,-13.7199
16.19,0.626271,-2.81612,-16.2129,6.12092,11.1936,1.76825,0.644001,-13.6436
16.21,0.570171,-2.7977,-16.094,5.78287,10.9817,1.91763,0.675082,-13.5716
16.23,0.514223,-2.8003,-15.9814,5.47648,10.7977,2.05832,0.705587,-13.5036
16.25,0.458048,-2.81953,-15.8747,5.19984,10.6756,2.14979,0.733722,-13.4371
16.27,0.401366,-2.85011,-15.7732,4.95846,10.6693,2.12929,0.758301,-13.3688
16.29,0.34401,-2.88574,-15.6761,4.7648,10.8049,1.96168,0.779393,-13.2963
16.31,0.285946,-2.91984,-15.5822,4.63544,11.0348,1.68854,0.798808,-13.2222
16.33,0.227264,-2.94692,-15.4901,4.58604,11.2878,1.38444,0.819719,-13.1586
16.35,0.168135,-2.96429,-15.3981,4.62565,11.5178,1.11273,0.844092,-13.1286
16.37,0.108751,-2.97294,-15.3045,4.75338,11.7044,0.917686,0.868619,-13.1546
16.39,0.0492461,-2.97738,-15.2075,4.95949,11.8431,0.811084,0.886301,-13.2358
16.41,-0.0103608,-2.98435,-15.1057,5.23013,11.9396,0.771086,0.893433,-13.349
16.43,-0.0701945,-3.00129,-14.9979,5.55323,12.0068,0.767361,0.889655,-13.4708
16.45,-0.130527,-3.03535,-14.8832,5.92297,12.0614,0.779345,0.87425,-13.59
16.47,-0.191767,-3.0932,-14.7607,6.34191,12.1211,0.797005,0.845944,-13.7057
16.49,-0.254457,-3.18146,-14.6292,6.82181,12.201,0.81622,0.804766,-13.8213
16.51,-0.319277,-3.30749,-14.4873,7.38384,12.3109,0.835334,0.753355,-13.9404
16.52,-0.352741,-3.38735,-14.4118,7.70491,12.4548,0.853414,0.696844,-14.0642
16.53,-0.387067,-3.48005,-14.3331,8.05873,12.5389,0.861764,0.668715,-14.1268
16.54,-0.422389,-3.5868,-14.2505,8.45026,12.63,0.869433,0.641863,-14.1886
16.55,-0.458853,-3.70863,-14.1639,8.88418,12.7261,0.876179,0.617244,-14.2476
16.56,-0.496613,-3.84595,-14.0727,9.3637,12.8241,0.881661,0.595908,-14.3009
16.565,-0.516027,-3.92022,-14.0253,9.62061,12.919,0.885375,0.579105,-14.3438
16.57,-0.535821,-3.99783,-13.9765,9.8882,12.9629,0.886352,0.572901,-14.3593
16.575,-0.55601,-4.07823,-13.9264,10.1651,13.0024,0.886592,0.568512,-14.3694
16.58,-0.576606,-4.16058,-13.8748,10.4491,13.0357,0.885965,0.566288,-14.3724
16.59,-0.619041,-4.32577,-13.7675,11.0231,13.0602,0.884346,0.566684,-14.3667
16.595,-0.64087,-4.40474,-13.7116,11.3019,13.0689,0.878016,0.577967,-14.3196
16.6,-0.663079,-4.47784,-13.6545,11.565,13.0435,0.874048,0.590693,-14.2727
16.605,-0.685633,-4.54189,-13.596,11.8027,12.9892,0.871842,0.609582,-14.2062
16.61,-0.708477,-4.59344,-13.5365,12.0046,12.8965,0.87748,0.634915,-14.1182
16.615,-0.731541,-4.62907,-13.4761,12.16,12.7524,0.907983,0.662853,-14.0101
16.62,-0.754736,-4.64585,-13.415,12.2602,12.5383,1.00746,0.676496,-13.8918
16.625,-0.777964,-4.64176,-13.3536,12.2989,12.2299,1.26226,0.639003,-13.7895
16.63,-0.801118,-4.61606,-13.2921,12.2741,11.8311,1.72498,0.534783,-13.7449
16.635,-0.82409,-4.56945,-13.2309,12.1883,11.6199,2.08599,0.419488,-13.7822
16.64,-0.846781,-4.50389,-13.1703,12.0479,11.9011,1.96849,0.343181,-13.8793
16.645,-0.869102,-4.42228,-13.1105,11.8621,12.2339,1.77326,0.30455,-13.9942
16.65,-0.890982,-4.32802,-13.0517,11.6419,12.4681,1.64013,0.287267,-14.0992
16.655,-0.912367,-4.22452,-12.9941,11.3981,12.6199,1.55429,0.280073,-14.1832
16.66,-0.933218,-4.11495,-12.9378,11.1406,12.7126,1.49743,0.277294,-14.2443
16.665,-0.953511,-4.00197,-12.8827,10.8778,12.7628,1.45856,0.276289,-14.2843
16.675,-0.992389,-3.7739,-12.7766,10.361,12.7816,1.43133,0.275825,-14.3057
16.68,-1.01098,-3.66158,-12.7254,10.1156,12.7555,1.39795,0.27438,-14.3037
16.685,-1.02901,-3.55159,-12.6754,9.8823,12.7206,1.38789,0.272858,-14.2847
16.69,-1.0465,-3.44441,-12.6265,9.66261,12.6758,1.38068,0.270559,-14.256
16.7,-1.07991,-3.23938,-12.5319,9.2665,12.6236,1.37559,0.26731,-14.219
16.71,-1.11133,-3.04692,-12.441,8.92832,12.5038,1.36977,0.257177,-14.1233
16.72,-1.14088,-2.86612,-12.3532,8.64538,12.3717,1.3675,0.240568,-14.0027
16.73,-1.16868,-2.6955,-12.2679,8.41354,12.234,1.3669,0.214964,-13.8598
16.74,-1.19482,-2.53344,-12.1848,8.22845,12.0962,1.36653,0.177305,-13.6958
16.75,-1.21938,-2.37836,-12.1032,8.08602,11.9636,1.36516,0.124825,-13.513
16.76,-1.24241,-2.22885,-12.0229,7.98263,11.843,1.36179,0.0581534,-13.3182
16.77,-1.26397,-2.08366,-11.9435,7.91506,11.7424,1.35603,-0.0109244,-13.1316
16.78,-1.28409,-1.9418,-11.8645,7.88046,11.67,1.34867,-0.0500725,-12.9953
16.79,-1.30281,-1.8025,-11.7857,7.87613,11.6307,1.34195,-0.0208949,-12.9555
16.8,-1.32015,-1.66527,-11.7069,7.89936,11.6233,1.33865,0.0737358,-13.0115
16.81,-1.33612,-1.52997,-11.6277,7.9472,11.6398,1.34055,0.191006,-13.1154
16.82,-1.35075,-1.39678,-11.5479,8.01621,11.6688,1.34799,0.297057,-13.2229
16.83,-1.36407,-1.26635,-11.4673,8.10223,11.6987,1.36049,0.380719,-13.3118
16.84,-1.37609,-1.13977,-11.3858,8.2002,11.7191,1.37779,0.442412,-13.3731
16.86,-1.39649,-0.904863,-11.2197,8.4066,11.7214,1.40018,0.485259,-13.4027
16.87,-1.40501,-0.800847,-11.1352,8.50027,11.6462,1.46317,0.521228,-13.3571
16.88,-1.41255,-0.708947,-11.0498,8.57728,11.5652,1.50225,0.512043,-13.2777
16.89,-1.41924,-0.63132,-10.9637,8.63075,11.4715,1.53462,0.479384,-13.1615
16.9,-1.42523,-0.569564,-10.8772,8.65554,11.4072,1.53188,0.421101,-13.0212
16.91,-1.43068,-0.524437,-10.7907,8.64906,11.4253,1.46341,0.352283,-12.8953
16.92,-1.43577,-0.495733,-10.7044,8.61162,11.5289,1.34622,0.317087,-12.8483
16.93,-1.44065,-0.482335,-10.6186,8.54622,11.6663,1.23294,0.344891,-12.9101
16.94,-1.44546,-0.482425,-10.5335,8.45787,11.7916,1.15017,0.40829,-13.0334
16.95,-1.45034,-0.493789,-10.4495,8.35273,11.886,1.09511,0.472087,-13.1603
16.96,-1.45537,-0.514117,-10.3665,8.23722,11.9464,1.05753,0.523659,-13.2634
16.97,-1.46064,-0.541235,-10.2847,8.11733,11.9759,1.02945,0.562892,-13.3362
16.99,-1.47212,-0.608659,-10.1247,7.88402,11.9792,1.00599,0.592636,-13.38
17,-1.47839,-0.646259,-10.0464,7.77799,11.9265,0.962481,0.633656,-13.3944
17.01,-1.48505,-0.685209,-9.96915,7.68247,11.8793,0.939277,0.648151,-13.3719
17.02,-1.4921,-0.724932,-9.89275,7.59912,11.8238,0.913474,0.659779,-13.3335
17.04,-1.5074,-0.805459,-9.74212,7.47321,11.7644,0.883953,0.668767,-13.2822
17.06,-1.52432,-0.886845,-9.59343,7.40575,11.6538,0.810808,0.67711,-13.154
17.08,-1.54288,-0.969705,-9.44548,7.39964,11.5937,0.726054,0.664843,-13.0288
17.1,-1.56313,-1.05545,-9.29702,7.45722,11.6234,0.666445,0.627769,-12.9763
17.12,-1.58513,-1.14568,-9.14675,7.58101,11.7416,0.661784,0.589205,-13.0472
17.13,-1.59682,-1.19287,-9.07052,7.66843,11.9113,0.691585,0.570141,-13.2044
17.14,-1.60899,-1.2415,-8.99333,7.77304,12.0028,0.710258,0.56633,-13.2918
17.15,-1.62166,-1.29143,-8.915,7.89459,12.0935,0.729196,0.5643,-13.3757
17.16,-1.63483,-1.34231,-8.83538,8.0323,12.1798,0.7481,0.562924,-13.4513
17.17,-1.6485,-1.39344,-8.75431,8.18455,12.2584,0.767326,0.561477,-13.5152
17.18,-1.66269,-1.44367,-8.67165,8.34849,12.3253,0.787694,0.559578,-13.5645
17.19,-1.67737,-1.49125,-8.58731,8.51959,12.3758,0.810495,0.557221,-13.5965
17.2,-1.6925,-1.53369,-8.50126,8.6912,12.4035,0.837673,0.554978,-13.6088
17.21,-1.70801,-1.56775,-8.41352,8.85439,12.4002,0.872275,0.554587,-13.5996
17.22,-1.72381,-1.58952,-8.32423,8.99827,12.3556,0.919267,0.560201,-13.5697
17.23,-1.73975,-1.59489,-8.23366,9.11113,12.2569,0.986861,0.580524,-13.5258
17.24,-1.75564,-1.58014,-8.14215,9.18249,12.0908,1.08752,0.630318,-13.4843
17.25,-1.77128,-1.5428,-8.05017,9.20556,11.8553,1.23164,0.724325,-13.4705
17.26,-1.78642,-1.48226,-7.9582,9.17912,11.6091,1.38247,0.856403,-13.5019
17.27,-1.80085,-1.39994,-7.86673,9.10795,11.5371,1.3851,0.987224,-13.5696
17.28,-1.81436,-1.29882,-7.77616,9.00152,11.6841,1.2089,1.0766,-13.6466
17.29,-1.82678,-1.18274,-7.68678,8.8716,11.8632,1.02557,1.11837,-13.7098
17.3,-1.83798,-1.05558,-7.59877,8.72986,11.9882,0.895774,1.12858,-13.7475
17.31,-1.84786,-0.920753,-7.51219,8.5863,12.0552,0.807756,1.12214,-13.7564
17.32,-1.85637,-0.780939,-7.42702,8.4485,12.0774,0.744869,1.10589,-13.7376
17.33,-1.86347,-0.638062,-7.34318,8.32168,12.0683,0.697954,1.08025,-13.6941
17.34,-1.86913,-0.493396,-7.26054,8.20902,12.0398,0.665056,1.04135,-13.6305
17.35,-1.87334,-0.347717,-7.17895,8.11217,12.0016,0.650074,0.983176,-13.5534
17.36,-1.87608,-0.201438,-7.09825,8.03169,11.9623,0.660344,0.90174,-13.4739
17.38,-1.87718,0.0923678,-6.93885,7.91874,11.9288,0.701547,0.802332,-13.4094
17.4,-1.87238,0.388013,-6.78111,7.86432,11.8969,0.861995,0.629975,-13.4084
17.42,-1.86164,0.686123,-6.62394,7.85958,11.9198,1.05437,0.580342,-13.6012
17.44,-1.84491,0.986974,-6.46646,7.89474,11.9828,1.22206,0.597504,-13.8609
17.46,-1.82214,1.29001,-6.30795,7.95971,12.0631,1.3592,0.621756,-14.1007
17.48,-1.79331,1.59358,-6.14794,8.04411,12.1437,1.47597,0.638066,-14.3002
17.5,-1.75842,1.8949,-5.98613,8.13736,12.2149,1.58134,0.645975,-14.4599
17.52,-1.71755,2.19011,-5.82246,8.22878,12.2717,1.68038,0.64741,-14.5838
17.54,-1.67088,2.47457,-5.65706,8.30821,12.3119,1.77511,0.644057,-14.6756
17.56,-1.61867,2.74332,-5.49027,8.36687,12.3352,1.86543,0.636944,-14.7381
17.58,-1.56129,2.99176,-5.32256,8.39858,12.3436,1.94953,0.626448,-14.7743
17.6,-1.49916,3.21629,-5.15452,8.40099,12.3417,2.02399,0.612362,-14.7879
17.62,-1.43281,3.41487,-4.98671,8.37642,12.3379,2.08376,0.594061,-14.7837
17.64,-1.36274,3.58725,-4.8196,8.33187,12.3434,2.12266,0.570925,-14.7682
17.66,-1.28948,3.7348,-4.65349,8.27824,12.3703,2.1347,0.543077,-14.749
17.68,-1.2135,3.85991,-4.48844,8.22869,12.4272,2.11665,0.512221,-14.7341
17.7,-1.13522,3.96533,-4.32423,8.1968,12.5158,2.07038,0.481956,-14.7309
17.71,-1.09533,4.01143,-4.24229,8.19142,12.6296,2.00293,0.457118,-14.7447
17.72,-1.055,4.05343,-4.16037,8.19491,12.6924,1.96426,0.448263,-14.7589
17.73,-1.01428,4.09147,-4.07836,8.20841,12.7572,1.92389,0.442479,-14.7781
17.74,-0.973188,4.1256,-3.99616,8.23287,12.8224,1.88286,0.440173,-14.8024
17.76,-0.890085,4.1819,-3.83074,8.31727,12.8869,1.84204,0.441653,-14.8316
17.78,-0.806027,4.22083,-3.66314,8.45109,13.0094,1.76365,0.456764,-14.9035
17.8,-0.721389,4.23925,-3.49237,8.63347,13.118,1.69233,0.488738,-14.9917
17.82,-0.636625,4.23248,-3.31751,8.85992,13.2089,1.62983,0.537693,-15.0939
17.84,-0.552297,4.19457,-3.13774,9.1227,13.2809,1.57695,0.602847,-15.2089
